,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000026480,0.23319520341819616,0.0,0.0,0.22398254497367065,0.24236619085243924,Ncf2
ENSMUSG00000071715,0.23112430003136253,0.0,0.0,0.22190245968244518,0.24030479743837058,Ncf4
ENSMUSG00000107002,0.22999427218860669,0.0,0.0,0.22076745695379626,0.2391799239728101,0610012G03Rik
ENSMUSG00000073616,0.22992364506416813,0.0,0.0,0.22069651972705673,0.23910961818001275,Myeov2
ENSMUSG00000054905,0.22857490180835505,0.0,0.0,0.21934187327999144,0.23776699280756397,Stfa3
ENSMUSG00000030996,0.22534750365636907,0.0,0.0,0.2161004939289099,0.23455409149831427,Art1
ENSMUSG00000071561,0.22503915564971835,0.0,0.0,0.21579082081493645,0.23424711800383247,BC100530
ENSMUSG00000053565,0.22456819175444498,0.0,0.0,0.21531783657099182,0.23377824996390453,Eif3k
ENSMUSG00000041857,0.22171518093822623,0.0,0.0,0.21245267963892334,0.2309378438717523,Oosp1
ENSMUSG00000028148,0.22139520354809916,0.0,0.0,0.2121313499421795,0.2306192703512094,Them5
ENSMUSG00000058267,0.2198711201253237,0.0,0.0,0.21060085284483396,0.2291018465545154,Mrps14
ENSMUSG00000040952,0.21969768028655248,0.0,0.0,0.2104266860135407,0.2289291617341812,Rps19
ENSMUSG00000023064,0.2196953862824986,0.0,0.0,0.2104243823978552,0.22892687771249426,Sncg
ENSMUSG00000029915,0.2192931153825472,0.0,0.0,0.21002042761781844,0.22852635572411453,Clec5a
ENSMUSG00000028081,0.21914240292292161,0.0,0.0,0.20986908510077876,0.22837629769658307,Rps3a1
ENSMUSG00000000563,0.21830416689623414,0.0,0.0,0.20902735291507404,0.22754169349944056,Atp5f1
ENSMUSG00000031029,0.21825447583295213,0.0,0.0,0.20897745502927223,0.22749221730676372,Eif3f
ENSMUSG00000075227,0.21744212073359537,0.0,0.0,0.2081617256219311,0.22668336817293783,Znhit2
ENSMUSG00000002111,0.21676461006592437,0.0,0.0,0.20748141062763956,0.2260087717597825,Spi1
ENSMUSG00000029371,0.2165966689076053,0.0,0.0,0.20731277572240214,0.2258415516147387,Cxcl5
ENSMUSG00000042677,0.21517142123322486,0.0,0.0,0.20588166271225627,0.2244224009527627,Zc3h12a
ENSMUSG00000024608,0.21437197716412426,0.0,0.0,0.20507894607835017,0.22362635961671867,Rps14
ENSMUSG00000030546,0.21405125651008852,0.0,0.0,0.20475691605181162,0.22330700059972303,Plin1
ENSMUSG00000030745,0.2133984074392819,0.0,0.0,0.20410140787905262,0.22265691709603114,Il21r
ENSMUSG00000068129,0.2127412772789451,0.0,0.0,0.2034416095986198,0.22200256232323562,Cst7
ENSMUSG00000023132,0.21261943789006837,0.0,0.0,0.2033192764382157,0.2218812366059432,Gzma
ENSMUSG00000041673,0.2119822204266293,0.0,0.0,0.20267948129037477,0.22124670096203874,Lrrc18
ENSMUSG00000029864,0.21130843779014064,0.0,0.0,0.20200298169410194,0.2205757455021481,Gstk1
ENSMUSG00000061311,0.21118496577978835,0.0,0.0,0.2018790127581514,0.22045279062664636,Rag1
ENSMUSG00000002257,0.21088613595046077,0.0,0.0,0.2015789814920831,0.22015521116006498,Def6
ENSMUSG00000096606,0.21086614006963197,0.0,0.0,0.20155890528073628,0.22013529888434827,Tpbgl
