,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000030630,0.22138019115286153,0.0,0.0,0.2151326205346355,0.227609641972392,Fah
ENSMUSG00000029510,0.2213676516673879,0.0,0.0,0.21512004509087004,0.22759713936578546,Gpc2
ENSMUSG00000020275,0.22134374271413346,0.0,0.0,0.21509606758192193,0.22757330072352913,Rel
ENSMUSG00000020690,0.2212657710579342,0.0,0.0,0.21501787240486822,0.22749555831302087,Efcab3
ENSMUSG00000024594,0.22122077072913676,0.0,0.0,0.21497274311037093,0.22745069025425446,Prrc1
ENSMUSG00000025795,0.22112056274002842,0.0,0.0,0.21487224803270727,0.2273507767127095,Rassf3
ENSMUSG00000021891,0.2210798432971354,0.0,0.0,0.21483141196939748,0.22731017688088848,Mettl6
ENSMUSG00000021876,0.22107950389678785,0.0,0.0,0.2148310715970997,0.2273098384774193,Rnase4
ENSMUSG00000003623,0.22105580630948726,0.0,0.0,0.21480730615011173,0.22728621049037262,Crot
ENSMUSG00000004098,0.22102674459247448,0.0,0.0,0.21477816122295523,0.22725723411814802,Col5a3
ENSMUSG00000033854,0.22100985238058468,0.0,0.0,0.21476122065002923,0.2272403915081074,Kcnk10
ENSMUSG00000032402,0.22098951175546924,0.0,0.0,0.21474082179633902,0.22722011060572514,Smad3
ENSMUSG00000054717,0.2209842853008301,0.0,0.0,0.21473558038094545,0.227214899495767,Hmgb2
ENSMUSG00000027695,0.220954791593284,0.0,0.0,0.21470600225424996,0.2271854923739869,Pld1
ENSMUSG00000071654,0.22091680515397435,0.0,0.0,0.21466790710413144,0.2271476174361276,Uqcc3
ENSMUSG00000098202,0.22081510563149936,0.0,0.0,0.21456591662829874,0.22704621633908942,B830012L14Rik
ENSMUSG00000068566,0.2207626675467203,0.0,0.0,0.21451332857603855,0.22699393207498939,Myadm
ENSMUSG00000021268,0.22076109353629517,0.0,0.0,0.21451175006466702,0.22699236268117517,Meg3
ENSMUSG00000026888,0.220712542453663,0.0,0.0,0.21446306016428676,0.22694395398415673,Grb14
ENSMUSG00000026608,0.2206927982024486,0.0,0.0,0.21444325946899287,0.2269242676280413,Kctd3
ENSMUSG00000024502,0.2206353274055282,0.0,0.0,0.21438562440608197,0.22686696532093514,Jakmip2
ENSMUSG00000054256,0.2206232390286414,0.0,0.0,0.21437350148311382,0.2268549123786144,Msi1
ENSMUSG00000026077,0.22061208448618977,0.0,0.0,0.21436231506499465,0.22684379053169387,Npas2
ENSMUSG00000044072,0.22047385105419903,0.0,0.0,0.21422368674765943,0.22670596214643876,Eml6
ENSMUSG00000037490,0.2204587693409892,0.0,0.0,0.21420856196641883,0.2266909246100319,Slc2a12
ENSMUSG00000017721,0.22040756593934072,0.0,0.0,0.2141572123683529,0.22663987116934808,Pigt
ENSMUSG00000082932,0.2203507845406796,0.0,0.0,0.21410026888732261,0.2265832560280545,Cyp2j8
ENSMUSG00000019775,0.2202982414226536,0.0,0.0,0.2140475758229341,0.22653086672008574,Rgs17
ENSMUSG00000028546,0.22023965292194517,0.0,0.0,0.213988820166583,0.226472449683625,Elavl4
ENSMUSG00000020589,0.22020903931762967,0.0,0.0,0.21395811923826075,0.2264419256547995,Fam49a
ENSMUSG00000062995,0.220205524338923,0.0,0.0,0.21395459423401686,0.22643842096014666,Ica1
ENSMUSG00000022629,0.22017795540051602,0.0,0.0,0.21392694666822795,0.22641093267678652,Kif21a
ENSMUSG00000022123,0.2201677210183415,0.0,0.0,0.2139166830998587,0.22640072823355617,Scel
ENSMUSG00000026734,0.21995906205996993,0.0,0.0,0.21370742939319143,0.22619267937316,4921504E06Rik
ENSMUSG00000073982,0.21995370433117264,0.0,0.0,0.2137020564006172,0.22618733730233795,Rhog
ENSMUSG00000024169,0.21990514019990645,0.0,0.0,0.21365335393095028,0.22613891508275827,Ift140
ENSMUSG00000042784,0.21983482742733407,0.0,0.0,0.21358284092248492,0.22606880772007598,Muc1
ENSMUSG00000022246,0.21979516212894298,0.0,0.0,0.2135430626944598,0.2260292582703555,Rai14
ENSMUSG00000036206,0.2197246747279248,0.0,0.0,0.2134723746624689,0.225958976688038,Sh3bp4
ENSMUSG00000041120,0.219718354557025,0.0,0.0,0.21346603650542417,0.2259526749684622,Nbl1
ENSMUSG00000078787,0.21965924618121582,0.0,0.0,0.21340675994258382,0.22589373913041616,Cyp2t4
ENSMUSG00000015829,0.2196466364791864,0.0,0.0,0.21339411436685365,0.22588116623028862,Tnr
ENSMUSG00000024868,0.21949137239468308,0.0,0.0,0.2132384087388495,0.2257263551197661,Dkk1
ENSMUSG00000078974,0.21946806545515377,0.0,0.0,0.21321503554593998,0.22570311614970043,Sec61g
ENSMUSG00000000486,0.2194154299773588,0.0,0.0,0.2131622504704452,0.22565063414536743,Sept1
ENSMUSG00000105704,0.21937324909861847,0.0,0.0,0.21311994973384818,0.22560857623065833,Gm43055
ENSMUSG00000105103,0.21927253249658638,0.0,0.0,0.21301894703828395,0.22550815313968328,Gm43191
ENSMUSG00000100009,0.21925871321603285,0.0,0.0,0.21300508851339076,0.22549437412131446,Gm7967
ENSMUSG00000028961,0.21917364150039748,0.0,0.0,0.212919775264387,0.2254095502053937,Pgd
ENSMUSG00000052105,0.21915492358987942,0.0,0.0,0.21290100422327055,0.22539088680433725,Mtcl1
ENSMUSG00000035629,0.21912611881048313,0.0,0.0,0.21287211769081962,0.22536216589999,Rubcn
ENSMUSG00000012117,0.21910961694485223,0.0,0.0,0.21285556899490318,0.2253457120803486,Dhdds
ENSMUSG00000026510,0.21909114753466996,0.0,0.0,0.2128370471750388,0.2253272964405394,Trp53bp2
ENSMUSG00000039795,0.21906352153739647,0.0,0.0,0.21280934279330285,0.22529975086308152,Zfand1
ENSMUSG00000026312,0.21901115346728267,0.0,0.0,0.2127568261645488,0.22524753521007745,Cdh7
ENSMUSG00000024646,0.2188121257938334,0.0,0.0,0.2125572342156107,0.22504908647926675,Cyb5a
ENSMUSG00000037287,0.21879902508672397,0.0,0.0,0.2125440963841964,0.22503602386206303,Tbcel
ENSMUSG00000056749,0.21879700166135385,0.0,0.0,0.21254206722511904,0.22503400631954046,Nfil3
ENSMUSG00000036256,0.2187019001888283,0.0,0.0,0.21244669632784496,0.2249391812819165,Igfbp7
ENSMUSG00000038150,0.21866741852398336,0.0,0.0,0.21241211700505488,0.22490479981699357,Ormdl3
ENSMUSG00000090213,0.21849981654151499,0.0,0.0,0.21224404056837276,0.22473768464621333,Tmem189
ENSMUSG00000034818,0.21848479560521242,0.0,0.0,0.2122289771282912,0.2247227073213543,Celf5
ENSMUSG00000028807,0.21841373975110914,0.0,0.0,0.2121577202522939,0.22465185772924673,Zbtb8a
ENSMUSG00000036611,0.21827427538574137,0.0,0.0,0.21201786152607677,0.2245127980113558,Eepd1
ENSMUSG00000022565,0.21822455098470536,0.0,0.0,0.21196799658223145,0.22446321782123702,Plec
ENSMUSG00000015942,0.21821844480349686,0.0,0.0,0.21196187314454187,0.22445712934697423,Gtf2ird2
ENSMUSG00000031906,0.21820791165868514,0.0,0.0,0.21195131023350514,0.22444662674544757,Smpd3
ENSMUSG00000034107,0.2181991060957897,0.0,0.0,0.21194247978758057,0.2244378467152024,Ano7
ENSMUSG00000016559,0.2181335864907593,0.0,0.0,0.2118767750673266,0.22437251705930947,H3f3b
ENSMUSG00000039037,0.21808181241603827,0.0,0.0,0.21182485475319893,0.2243208930441315,St6galnac5
ENSMUSG00000046733,0.21805061596707945,0.0,0.0,0.2117935702047936,0.22428978699658667,Gprc5a
ENSMUSG00000024798,0.21799975346656966,0.0,0.0,0.2117425640949787,0.2242390718587307,Htr7
ENSMUSG00000038984,0.2178126045935489,0.0,0.0,0.211554887104116,0.2240524649165275,Tspyl5
ENSMUSG00000039232,0.21778150295164664,0.0,0.0,0.21152369774080387,0.2240214532919489,Stx11
