,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000026896,-0.12821937958061405,5.531111358073201e-149,2.4539092094379778e-148,-0.13776804322211542,-0.11864688447914637,Ifih1
ENSMUSG00000030205,-0.12827793041330612,4.046414837776001e-149,1.7960119120177547e-148,-0.13782644282710682,-0.1187055760210233,Gprc5d
ENSMUSG00000004655,-0.12832564466218072,3.136200280847003e-149,1.3926288991327722e-148,-0.13787403378839522,-0.11875340498610304,Aqp1
ENSMUSG00000055403,-0.12833049017600426,3.0560671382256785e-149,1.357648662028289e-148,-0.1378788667795576,-0.11875826215215883,4933427D06Rik
ENSMUSG00000044957,-0.12840868872755143,2.012298027731477e-149,8.943546789917675e-149,-0.13795686317325437,-0.11883664881475095,Pp2d1
ENSMUSG00000051977,-0.12842566636677621,1.8377148260519705e-149,8.171253117171946e-149,-0.13797379690646644,-0.1188536673104128,Prdm9
ENSMUSG00000054321,-0.12846886532169957,1.4586992440250857e-149,6.497546743987019e-149,-0.1380168841190445,-0.11889697024834187,Taf4b
ENSMUSG00000074785,-0.12849887833931237,1.2423723895543522e-149,5.536418848281427e-149,-0.1380468194809797,-0.11892705553089344,Plxnc1
ENSMUSG00000031849,-0.12850652589274325,1.1925742029537593e-149,5.316871167872311e-149,-0.13805444724434307,-0.11893472150081011,Comp
ENSMUSG00000017132,-0.12854489870075267,9.712323939910214e-150,4.333924114194652e-149,-0.13809272073546117,-0.1189731867336759,Cyth1
ENSMUSG00000056508,-0.1285644589529766,8.747071890305127e-150,3.904942808171932e-149,-0.13811223035066894,-0.11899279410983526,1700001K19Rik
ENSMUSG00000104217,-0.12860941828714917,6.876133231341389e-150,3.071073350308794e-149,-0.13815707326732704,-0.11903786178690065,Gm37988
ENSMUSG00000075122,-0.12868090594580023,4.6889566454097854e-150,2.096091482078581e-149,-0.1382283757355226,-0.11910952179754959,Cd80
ENSMUSG00000053656,-0.12873595241586627,3.4912579667516634e-150,1.561385494969438e-149,-0.13828327953897246,-0.11916470104895271,Dancr
ENSMUSG00000040675,-0.12883995198845744,1.9990192292639985e-150,8.956179342580638e-150,-0.138387009410644,-0.11926895164736337,Mthfd1l
ENSMUSG00000086290,-0.12893131619644713,1.2243498789718033e-150,5.487897261191409e-150,-0.1384781365120278,-0.11936053655708219,Snhg12
ENSMUSG00000052291,-0.12895327167043366,1.0882231507461314e-150,4.879924442807764e-150,-0.13850003498350644,-0.11938254509154901,5330438D12Rik
ENSMUSG00000034057,-0.12895585557736094,1.0732309128348005e-150,4.8148538036554537e-150,-0.13850261218127977,-0.11938513524370355,Myrfl
ENSMUSG00000028080,-0.1290692017661905,5.838278563282355e-151,2.6227666501717676e-150,-0.13861566393775532,-0.11949875551514419,Lrba
ENSMUSG00000093485,-0.12908868567751913,5.257863733666331e-151,2.3630848241196992e-150,-0.13863509721187778,-0.1195182865658011,Gm20708
ENSMUSG00000025813,-0.12911629998712096,4.53257730364977e-151,2.038029363151875e-150,-0.13866263974139215,-0.11954596769808597,Homer2
ENSMUSG00000031723,-0.1291638216338575,3.51054762342546e-151,1.5791937127419972e-150,-0.13871003782673097,-0.11959360437525167,Txnl4b
ENSMUSG00000062210,-0.12919939034496497,2.8992696538473255e-151,1.3059773215528494e-150,-0.13874551402674315,-0.11962925921246374,Tnfaip8
ENSMUSG00000027086,-0.12920466714766196,2.8181253165405292e-151,1.2699978893828434e-150,-0.13875077710285252,-0.11963454879451765,Fastkd1
ENSMUSG00000041817,-0.12921236069900804,2.7038634200619846e-151,1.2190547430396685e-150,-0.13875845063993783,-0.11964226097907431,Fam169a
