,Mixed_corr,Mixed_pval,Mixed_qval,Mixed_ci_low,Mixed_ci_high,gene_annotation
ENSMUSG00000074227,-0.08362668899321654,4.4245038856970615e-64,7.858799086495668e-63,-0.093271239880497,-0.07396644558013027,Spint2
ENSMUSG00000031488,-0.08363213809050961,4.342250487956712e-64,7.726424355794861e-63,-0.09327667961531769,-0.07397190303177668,Rab11fip1
ENSMUSG00000079550,-0.08364636892997593,4.134553301789682e-64,7.36997023491922e-63,-0.09329088600107532,-0.07398615569216563,Mpp4
ENSMUSG00000025188,-0.08365168018972012,4.059599149684133e-64,7.249284195864522e-63,-0.0932961881331556,-0.07399147509696546,Hps1
ENSMUSG00000098178,-0.08365473860390338,4.017053817607407e-64,7.186142786417545e-63,-0.09329924129105382,-0.0739945382016138,Gm42418
ENSMUSG00000024668,-0.08367145711335139,3.792216635682198e-64,6.796087160720784e-63,-0.09331593106434966,-0.07401128235423263,Sdhaf2
ENSMUSG00000029361,-0.08367652402267367,3.726584270438968e-64,6.690456499890428e-63,-0.09332098926348333,-0.07401635703635323,Nos1
ENSMUSG00000006050,-0.08368152174154353,3.662957134475924e-64,6.588052400136555e-63,-0.09332597839061761,-0.07402136242237117,Sra1
ENSMUSG00000000693,-0.0837468858550007,2.923967316085682e-64,5.26840957853276e-63,-0.09339123008998082,-0.074086826857655,Loxl3
ENSMUSG00000027931,-0.08376794221567507,2.719140809642142e-64,4.908196407296286e-63,-0.09341225021999551,-0.0741079155536789,Npr1
ENSMUSG00000049521,-0.08377614609115894,2.643265262425329e-64,4.7798648506787144e-63,-0.09342043997714085,-0.07411613202984114,Cdc42ep1
ENSMUSG00000001663,-0.08383583354821693,2.151201221534059e-64,3.8971036621993823e-63,-0.0934800246766602,-0.07417591120286406,Gstt1
ENSMUSG00000045838,-0.08385960842704578,1.9816603976103148e-64,3.5964798504724405e-63,-0.09350375860557265,-0.0741997226335923,A430105I19Rik
ENSMUSG00000024781,-0.08386269986707164,1.9606166464229175e-64,3.564757538950759e-63,-0.09350684472008847,-0.07420281882725939,Lipa
ENSMUSG00000032358,-0.08386417601114905,1.950647081776751e-64,3.5530912236370696e-63,-0.09350831832120139,-0.07420429724123769,Fam83b
ENSMUSG00000026655,-0.08387145701503065,1.9022069665088858e-64,3.4711805958191345e-63,-0.0935155867814247,-0.07421158944190855,Fam107b
ENSMUSG00000035642,-0.0838762771731458,1.8708000854755097e-64,3.420109845476252e-63,-0.09352039863484245,-0.07421641701307187,Aamdc
ENSMUSG00000040188,-0.08391546338187167,1.633921719922559e-64,2.9980215044450625e-63,-0.09355951731254761,-0.0742556635041024,Scamp2
ENSMUSG00000047379,-0.08391665966778811,1.6271810068290728e-64,2.9911415566710896e-63,-0.09356071153639255,-0.07425686163080207,B4gat1
ENSMUSG00000033253,-0.08396901990613706,1.3577772190410135e-64,2.500510532303892e-63,-0.09361298149274574,-0.0743093024657155,Szt2
ENSMUSG00000032202,-0.08401689936166794,1.1505477309778666e-64,2.1227817914720787e-63,-0.09366077834572452,-0.0743572556674367,Rab27a
ENSMUSG00000043587,-0.08403523951858201,1.079799968078677e-64,1.9959333975576283e-63,-0.09367908685007403,-0.07437562408455643,Pxylp1
ENSMUSG00000063047,-0.08404187176942557,1.0552976182554395e-64,1.9542548486211844e-63,-0.0936857076529676,-0.07438226655659765,Zfp780b
ENSMUSG00000026077,-0.08410546866659815,8.467352431043766e-65,1.573857329190291e-63,-0.09374919473202258,-0.0744459615087274,Npas2
ENSMUSG00000025993,-0.08414154795915299,7.47247627728589e-65,1.3915225842245605e-63,-0.0937852116885569,-0.07448209646409035,Slc40a1
ENSMUSG00000074794,-0.08414883508477276,7.286145529730548e-65,1.3593555092780873e-63,-0.0937924862207768,-0.07448939483530106,Arrdc3
