,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000022868,0.623741440043585,0.0,0.0,0.6177665877223133,0.629644277961895,Ahsg
ENSMUSG00000021728,0.6224249794729427,0.0,0.0,0.6164341604595674,0.6283437431204674,Emb
ENSMUSG00000020609,0.6219084240383571,0.0,0.0,0.6159113493544232,0.6278334276176005,Apob
ENSMUSG00000075707,0.6200099279012494,0.0,0.0,0.613989907132727,0.6259578213354846,Dio3
ENSMUSG00000021953,0.6185569293352771,0.0,0.0,0.6125193951650391,0.6245222948484859,Tdh
ENSMUSG00000034871,0.6185553058292449,0.0,0.0,0.6125177521138033,0.6245206908423142,Fam151a
ENSMUSG00000022780,0.6174066133765866,0.0,0.0,0.6113552437611858,0.6233857826707195,Mfi2
ENSMUSG00000006519,0.6164464874450626,0.0,0.0,0.6103835899516984,0.622437158897522,Cyba
ENSMUSG00000057228,0.6140895243302155,0.0,0.0,0.6079984050206253,0.62010835719137,Aadat
ENSMUSG00000031827,0.6140589147094137,0.0,0.0,0.6079674296094131,0.6200781126019481,Cotl1
ENSMUSG00000026958,0.6136911454005258,0.0,0.0,0.6075952668417152,0.6197147276832451,Dpp7
ENSMUSG00000055850,0.6121943854873372,0.0,0.0,0.6060806538975151,0.6182357848636291,Rnf181
ENSMUSG00000057286,0.6110863236779277,0.0,0.0,0.6049594039248827,0.6171408856146656,St6galnac2
ENSMUSG00000072949,0.6097927782957627,0.0,0.0,0.6036504934908661,0.6158626764719493,Acot1
