,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000054162,0.1693371826731091,1.8837785123684137e-260,2.9623816832338632e-260,0.15987997888340721,0.17876330413228464,Spock3
ENSMUSG00000063011,0.16931823592740056,2.1575554640114263e-260,3.3923828050494124e-260,0.15986097140952296,0.17874442138719873,Msln
ENSMUSG00000103156,0.16931368061042015,2.2291013213735676e-260,3.504325296924332e-260,0.15985640149287036,0.1787398814566868,Gm38293
ENSMUSG00000027674,0.16930228566504107,2.418623701483221e-260,3.801671960834991e-260,0.15984497002876352,0.17872852499819253,Pex5l
ENSMUSG00000042377,0.16917273589712428,6.1135002884867886e-260,9.607889813746329e-260,0.1597150052557493,0.1785994126132125,Fam83g
ENSMUSG00000063558,0.16915058063514843,7.163563193085759e-260,1.1256384652868886e-259,0.15969277905351814,0.1785773321188138,Aox1
ENSMUSG00000029205,0.16911792408776077,9.048557642559469e-260,1.4216115699229332e-259,0.15966001795866638,0.17854478576048094,Chrna9
ENSMUSG00000039519,0.16900564442415397,2.019409954029607e-259,3.172180260806797e-259,0.15954737899916796,0.1784328847912294,Cyp7b1
ENSMUSG00000019872,0.16900481944142443,2.0313523680583543e-259,3.1904387750249005e-259,0.15954655137739798,0.17843206259008082,Smpdl3a
ENSMUSG00000050697,0.16893074902659563,3.448635492817192e-259,5.415570811584786e-259,0.15947224407261804,0.17835824186362095,Prkaa1
ENSMUSG00000044367,0.16869935902871475,1.7989497611841682e-258,2.824096956333074e-258,0.15924011474001845,0.17812763118844946,Slc16a13
ENSMUSG00000029651,0.1686541683633351,2.4831263546956735e-258,3.8975456830884847e-258,0.15919477980401495,0.1780825926045783,Mtus2
ENSMUSG00000040710,0.16860612299196434,3.4976544013775763e-258,5.488238508359605e-258,0.15914658109216154,0.17803470887841868,St8sia4
ENSMUSG00000040174,0.16859475315973665,3.7929596840398905e-258,5.950674119924523e-258,0.15913517497884172,0.1780233772926436,Alkbh3
ENSMUSG00000045776,0.16855398523134404,5.071961122205598e-258,7.956017446597017e-258,0.1590942769809031,0.17798274648104107,Lrtm1
ENSMUSG00000027187,0.16852356758762213,6.299596894231609e-258,9.88017078769073e-258,0.15906376231123323,0.17795243112154244,Cat
ENSMUSG00000071324,0.1684859091091888,8.238218120080733e-258,1.2918642182971199e-257,0.1590259837351375,0.17791489925100953,Armc2
ENSMUSG00000038782,0.1684532306846594,1.0397337226422845e-257,1.6301877118881851e-257,0.15899320111741927,0.1778823306691959,1700028J19Rik
ENSMUSG00000057123,0.16844462396523666,1.1054599564009932e-257,1.7329674814249774e-257,0.15898456695946053,0.17787375287629403,Gja5
ENSMUSG00000026173,0.16838052615088545,1.7448326053708637e-257,2.734847343841479e-257,0.15892026484445304,0.1778098704446856,Plcd4
ENSMUSG00000091021,0.16835419224407214,2.1045683136399135e-257,3.298179460335235e-257,0.15889384702614326,0.17778362500255368,Gm17300
ENSMUSG00000001166,0.16832202139466573,2.646050669002301e-257,4.1454655632183945e-257,0.15886157368453835,0.17775156220792934,Oas1c
ENSMUSG00000022887,0.16832016511784215,2.681235725160366e-257,4.199930647181025e-257,0.1588597114944719,0.17774971216531896,Masp1
ENSMUSG00000028776,0.16830547085184427,2.976770573264376e-257,4.662130889999023e-257,0.158844970421687,0.17773506724692895,Tinagl1
ENSMUSG00000023805,0.16824521062361036,4.570100042191058e-257,7.156436019716658e-257,0.1587845182859834,0.1776750093463364,Synj2
ENSMUSG00000044320,0.16810472146273156,1.2408042550183935e-256,1.9427027634545068e-256,0.15864358199238676,0.1775349916141875,1700001O22Rik
ENSMUSG00000070868,0.1681039555172466,1.2475764166881837e-256,1.95300002612427e-256,0.15864281361019547,0.17753422823788076,Skint3
ENSMUSG00000029084,0.16808174170047002,1.4608950606183435e-256,2.2865785891662912e-256,0.1586205291294755,0.1775120889270238,Cd38
ENSMUSG00000100832,0.16807422257297694,1.5410646172886004e-256,2.4116817171965576e-256,0.15861298608521482,0.1775045950167854,Gm29260
ENSMUSG00000021067,0.16803871340342041,1.9832464017889723e-256,3.103186358612068e-256,0.15857736398336056,0.17746920492123805,Sav1
ENSMUSG00000055214,0.16803828915975258,1.9892319962885788e-256,3.112065075545336e-256,0.15857693839058978,0.17746878210005237,Pld5
ENSMUSG00000037395,0.1680266868512409,2.160112366795866e-256,3.3788712135083156e-256,0.15856529918787907,0.17745721869254286,Rcor3
ENSMUSG00000022523,0.16801445010968585,2.356250582914016e-256,3.6850963135971475e-256,0.15855302353753958,0.17744502297633843,Fgf12
ENSMUSG00000003974,0.1679295308089602,4.306057867495838e-256,6.733475946045094e-256,0.1584678343021528,0.17736038829939135,Grm3
ENSMUSG00000052572,0.1678802832441066,6.107663963891917e-256,9.549193189324449e-256,0.1584184302576263,0.177311305733554,Dlg2
ENSMUSG00000004642,0.16786935403977907,6.600177547928697e-256,1.0317613800107388e-255,0.15840746633316655,0.17730041314006598,Slbp
ENSMUSG00000059810,0.16782345643706034,9.140549897637299e-256,1.4286573769361204e-255,0.15836142294742755,0.17725466926071154,Rgs3
