,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000068966,0.08670943108399828,8.90008238892435e-69,1.617902633870996e-68,0.07705400644803234,0.09634859332173633,Zbtb34
ENSMUSG00000008730,0.08670450306334482,9.058143054605676e-69,1.6463364330435616e-68,0.07704907057637224,0.09634367406234148,Hipk1
ENSMUSG00000027166,0.08669121875393697,9.498297436519892e-69,1.7260217038924026e-68,0.07703576510561157,0.09633041336803583,Dnajc24
ENSMUSG00000021725,0.08661172308061002,1.261514893776398e-68,2.2919965366576995e-68,0.07695614287084904,0.09625105894018009,Parp8
ENSMUSG00000048424,0.08655802655948967,1.527834329613335e-68,2.774853486402715e-68,0.07690236093163558,0.09619745775605175,Ranbp3l
ENSMUSG00000032872,0.08655473952873617,1.5458475578697427e-68,2.807059302469117e-68,0.07689906867384146,0.09619417655953309,Cyb5r4
ENSMUSG00000026134,0.08651651047870826,1.7715564323073413e-68,3.2157495594615022e-68,0.0768607788473931,0.09615601534783569,Prim2
ENSMUSG00000026527,0.08644737966689484,2.2663127058503313e-68,4.113090210254684e-68,0.07679153820395684,0.09608700713828654,Rgs7
ENSMUSG00000041958,0.08637023481888026,2.9825128900915927e-68,5.411926855546348e-68,0.07671427090196936,0.09600999899588447,Pigs
ENSMUSG00000020734,0.08634615909393091,3.249228329934181e-68,5.893757173833088e-68,0.07669015698475715,0.09598596591103568,Grin2c
ENSMUSG00000027323,0.08630797522379023,3.721809968539446e-68,6.749746043778466e-68,0.07665191256521627,0.09594784964463969,Rad51
ENSMUSG00000036246,0.08624037342951286,4.732586036834197e-68,8.58129834421432e-68,0.07658420364226506,0.09588036746859528,Gmip
ENSMUSG00000006288,0.08621465281466272,5.185335830618625e-68,9.400536313666834e-68,0.07655844229130301,0.09585469234190654,Ttc5
ENSMUSG00000106317,0.08620286695799613,5.406977296916175e-68,9.800575125822323e-68,0.07654663777259459,0.09584292732481645,Gm43848
