,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000028519,-0.02064475708966234,3.1387289955919765e-05,4.135892733682931e-05,-0.030359034228930278,-0.010926580349208957,Dab1
ENSMUSG00000034826,-0.02065591520727904,3.107921288510974e-05,4.0963770772518436e-05,-0.030370186814523994,-0.010937741892983422,Nup54
ENSMUSG00000097217,-0.020668126111059573,3.0745361660131027e-05,4.052908207241105e-05,-0.030382391661554518,-0.010949956548960348,Gm26549
ENSMUSG00000026204,-0.02069117696063931,3.012440856532982e-05,3.972100285512898e-05,-0.03040543106974997,-0.010973014489566403,Ptprn
ENSMUSG00000034442,-0.020692966626414424,3.007669972531236e-05,3.9663325498236006e-05,-0.030407219846785266,-0.010974804706320482,Trmt5
ENSMUSG00000024325,-0.02070235910550773,2.9827490433594564e-05,3.934506059041626e-05,-0.030416607660596312,-0.010984200078069207,Ring1
ENSMUSG00000109324,-0.020702492067339873,2.982397670389844e-05,3.934506059041626e-05,-0.030416740556373473,-0.010984333080862678,Prmt1
ENSMUSG00000034786,-0.020729640641760826,2.9114714010775668e-05,3.843526602082597e-05,-0.030443875636281606,-0.01101149002610321,Gpsm3
ENSMUSG00000038894,-0.020763022658916903,2.8264567881824135e-05,3.733267452360868e-05,-0.030477241040892503,-0.01104488235571047,Irs2
ENSMUSG00000048807,-0.020763241279693284,2.8259078804730263e-05,3.733035509211395e-05,-0.030477459552801005,-0.011045101044095134,Slc35e4
ENSMUSG00000040033,-0.020826906259649666,2.6702993964855124e-05,3.5288745823781056e-05,-0.030541092789624358,-0.011108785751945413,Stat2
ENSMUSG00000054162,-0.020846504617342235,2.6240614062643916e-05,3.468686591228542e-05,-0.03056068135979453,-0.011128390198459329,Spock3
ENSMUSG00000021675,-0.020849257062957822,2.6176289208524674e-05,3.46064109049771e-05,-0.030563432430226797,-0.01113114349980352,F2rl2
ENSMUSG00000029919,-0.020863612041319608,2.5843235538569947e-05,3.417513295235381e-05,-0.030577780234135293,-0.01114550294348126,Hpgds
