,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000044018,0.6214143160568069,0.0,0.0,0.6140305016321341,0.6286893702642835,Mrpl50
ENSMUSG00000028378,0.6205337945623544,0.0,0.0,0.6131369042356598,0.6278218853165762,Ptgr1
ENSMUSG00000038650,0.6198856141402211,0.0,0.0,0.6124791103138929,0.6271832899493793,Rnh1
ENSMUSG00000031950,0.6195389948091437,0.0,0.0,0.612127354301106,0.6268417922718553,Gabarapl2
ENSMUSG00000039130,0.6194737535711469,0.0,0.0,0.612061146556764,0.6267775147258219,Zc3hc1
ENSMUSG00000007338,0.6185970623565465,0.0,0.0,0.6111714778142157,0.6259137636577576,Mrpl49
ENSMUSG00000062908,0.6181463890101706,0.0,0.0,0.6107141405201589,0.6254697353593072,Acadm
ENSMUSG00000044627,0.6178462175248592,0.0,0.0,0.6104095332561067,0.6251739871837103,Swi5
ENSMUSG00000014606,0.6157857375243033,0.0,0.0,0.6083186639189168,0.6231438134962196,Slc25a11
ENSMUSG00000030688,0.6152662621256357,0.0,0.0,0.6077915433076082,0.6226319630853094,Stard10
ENSMUSG00000028636,0.6142118648092818,0.0,0.0,0.6067216484904571,0.621593023091684,Ppcs
ENSMUSG00000011096,0.6130889885326742,0.0,0.0,0.6055822980486929,0.6204865794771289,Akt1s1
ENSMUSG00000005779,0.6126403866349407,0.0,0.0,0.6051271231372451,0.6200445343819702,Psmb4
ENSMUSG00000025190,0.6117197021762983,0.0,0.0,0.6041929639922157,0.6191372919993686,Got1
ENSMUSG00000008301,0.6114947355550855,0.0,0.0,0.6039647080150427,0.6189156069007768,Phax
ENSMUSG00000037601,0.6080702517409721,0.0,0.0,0.6004903055151762,0.6155409290571626,Nme1
ENSMUSG00000015335,0.6075242364676228,0.0,0.0,0.5999363574331568,0.6150028297500071,Zdhhc12
ENSMUSG00000031818,0.6072348734001948,0.0,0.0,0.599642793290183,0.6147176589580144,Cox4i1
ENSMUSG00000050856,0.6057116223498745,0.0,0.0,0.5980974608295269,0.6132164444260306,Atp5k
ENSMUSG00000059734,0.604103090018217,0.0,0.0,0.5964656722913849,0.611631123505328,Ndufs8
ENSMUSG00000041453,0.6040358353484844,0.0,0.0,0.5963974466267266,0.6115648380158518,Rpl21
ENSMUSG00000024640,0.6031246063498821,0.0,0.0,0.5954730725607685,0.6106667299582261,Psat1
ENSMUSG00000032348,0.6029852803335288,0.0,0.0,0.5953317384622191,0.6105294084107107,Gsta4
ENSMUSG00000018882,0.6029237325533763,0.0,0.0,0.5952693037551969,0.6104687459675904,Mrpl45
ENSMUSG00000022205,0.6027581368297226,0.0,0.0,0.5951013221931896,0.6103055318241923,Sub1
ENSMUSG00000021486,0.602056086940236,0.0,0.0,0.5943891648747062,0.609613571625275,Prelid1
ENSMUSG00000027808,0.6008671922543074,0.0,0.0,0.5931831810685617,0.6084417371776105,Serp1
ENSMUSG00000019370,0.6006099494740581,0.0,0.0,0.5929222452298433,0.6081881813978944,Calm3
ENSMUSG00000090862,0.5966738146725348,0.0,0.0,0.5889298033702626,0.6043082694225844,Rps13
ENSMUSG00000024048,0.5963322875028242,0.0,0.0,0.5885834084173678,0.6039716034746033,Myl12a
ENSMUSG00000019505,0.5958127514844317,0.0,0.0,0.5880564729136736,0.6034594571882916,Ubb
ENSMUSG00000027984,0.5957658576429817,0.0,0.0,0.5880089115112288,0.6034132300410412,Hadh
ENSMUSG00000027597,0.5953445373739894,0.0,0.0,0.587581595910096,0.6029978974169236,Ahcy
ENSMUSG00000029557,0.5928622631335277,0.0,0.0,0.5850640871342819,0.6005508160870793,Mrm2
ENSMUSG00000046879,0.5895387971787815,0.0,0.0,0.5816936816867294,0.5972742436745666,Irgm1
ENSMUSG00000034259,0.5890834303745286,0.0,0.0,0.5812319044207884,0.5968252819051614,Exosc4
ENSMUSG00000062480,0.5883738625462194,0.0,0.0,0.5805123576750391,0.5961256849544431,Acat3
