,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000036356,0.5590337343217876,0.0,0.0,0.5545072588973492,0.5635271315278668,Csgalnact1
ENSMUSG00000043505,0.5583736584848209,0.0,0.0,0.553842346463065,0.5628718958996692,Gimap5
ENSMUSG00000028859,0.5570361594596565,0.0,0.0,0.5524950648532759,0.5615441871619842,Csf3r
ENSMUSG00000071562,0.5565961189994334,0.0,0.0,0.5520518110863455,0.5611073626552875,Stfa1
ENSMUSG00000026288,0.5564986822020499,0.0,0.0,0.5519536631237256,0.5610106376167453,Inpp5d
ENSMUSG00000098112,0.5551421411204387,0.0,0.0,0.5505872340908978,0.5596639930338706,Bin2
ENSMUSG00000002111,0.5522080500249538,0.0,0.0,0.5476318396276967,0.556751225596508,Spi1
ENSMUSG00000030047,0.5482679746294293,0.0,0.0,0.5436633363903683,0.5528396091493981,Arhgap25
ENSMUSG00000015533,0.5474591536123165,0.0,0.0,0.5428487051592757,0.5520366052766303,Itga2
ENSMUSG00000052749,0.5470122701660581,0.0,0.0,0.5423986152201106,0.5515929322317294,Trim30b
ENSMUSG00000047250,0.5467565198394312,0.0,0.0,0.542141031016824,0.5513390180439424,Ptgs1
ENSMUSG00000060791,0.5466250437111904,0.0,0.0,0.5420086124668493,0.551208485507565,Gmfg
ENSMUSG00000023000,0.5450419161267194,0.0,0.0,0.5404141550123467,0.5496367022656384,Dhh
ENSMUSG00000039005,0.5446830757938906,0.0,0.0,0.5400527512099845,0.5492804287809042,Tlr4
ENSMUSG00000016494,0.5438550366181218,0.0,0.0,0.539218803236698,0.5484583063370019,Cd34
