,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000043267,0.34140587319702026,0.0,0.0,0.3355974868985954,0.3471883004572603,Olfr1031
ENSMUSG00000071937,0.34133974388233634,0.0,0.0,0.33553106326398324,0.3471224691643297,Adam25
ENSMUSG00000085387,0.3413349441765065,0.0,0.0,0.3355262421984825,0.34711769108688156,A630050E04Rik
ENSMUSG00000021587,0.3413343237698725,0.0,0.0,0.3355256190309345,0.34711707347589515,Pcsk1
ENSMUSG00000073769,0.341308962488154,0.0,0.0,0.3355001448915935,0.3470918264717164,Olfr1331
ENSMUSG00000046016,0.3412893542501803,0.0,0.0,0.3354804494028468,0.34707230658241156,Olfr1364
ENSMUSG00000034919,0.34121490040498126,0.0,0.0,0.3354056643066355,0.34699818815762884,Ttc22
ENSMUSG00000095407,0.34113899579478757,0.0,0.0,0.3353294220662324,0.3469226254292968,Tmem200c
ENSMUSG00000111663,0.34109398538604135,0.0,0.0,0.3352842114832733,0.3468778177164151,RP24-216P6.4
ENSMUSG00000032066,0.3410924048768969,0.0,0.0,0.3352826239456372,0.34687624432431496,Bco2
ENSMUSG00000061457,0.34105758533286357,0.0,0.0,0.3352476495681762,0.34684158156468503,Olfr871
ENSMUSG00000048830,0.34103946632013016,0.0,0.0,0.33522944999125504,0.3468235441314513,2310057N15Rik
ENSMUSG00000062705,0.340855261618318,0.0,0.0,0.33504442648971483,0.3466401685546909,Tpbpb
ENSMUSG00000105917,0.34077509421258767,0.0,0.0,0.3349639028755522,0.34656036185292427,Gm43612
ENSMUSG00000095187,0.34072906172986805,0.0,0.0,0.3349176658947226,0.3465145364501801,Olfr1381
ENSMUSG00000102067,0.34057225167056426,0.0,0.0,0.33476015942085435,0.3463584316033862,Gm29230
ENSMUSG00000055015,0.3405487168017283,0.0,0.0,0.3347365200585299,0.3463350025488533,Gm9961
ENSMUSG00000100185,0.34048800198573637,0.0,0.0,0.3346755357059641,0.34627456067729806,Gm28634
ENSMUSG00000064121,0.34046369479404187,0.0,0.0,0.3346511206188829,0.3462503627455105,Olfr96
ENSMUSG00000091491,0.3404411170780111,0.0,0.0,0.33462844269129716,0.3462278865085616,Vmn2r97
ENSMUSG00000063188,0.34041879876302955,0.0,0.0,0.33460602532273337,0.3462056685002142,Olfr107
ENSMUSG00000030859,0.3403819339163668,0.0,0.0,0.33456899687619496,0.34616896932337926,Fam24a
ENSMUSG00000085329,0.34037616688477457,0.0,0.0,0.33456320425312785,0.34616322820710094,2810404F17Rik
ENSMUSG00000099690,0.3403582983014999,0.0,0.0,0.33454525637996063,0.34614543991713953,Gm29513
ENSMUSG00000069267,0.3403569625418559,0.0,0.0,0.3345439146931981,0.3461441101596267,Hist1h3b
ENSMUSG00000032356,0.34035387191900657,0.0,0.0,0.3345408103565288,0.34614103342415964,Rasgrf1
ENSMUSG00000057816,0.34031792302409153,0.0,0.0,0.334504701957185,0.34610524605260234,1700007G11Rik
ENSMUSG00000026645,0.3403099569605647,0.0,0.0,0.33449670055072583,0.34609731577942143,Olah
ENSMUSG00000001566,0.34029010707544544,0.0,0.0,0.33447676260152087,0.3460775550733041,Mnx1
ENSMUSG00000059319,0.3402758262368008,0.0,0.0,0.33446241840910385,0.3460633383905922,Olfr295
ENSMUSG00000025475,0.3401626906083073,0.0,0.0,0.33434878097469023,0.34595071092415774,Adgra1
ENSMUSG00000041828,0.34009859788669394,0.0,0.0,0.33428440404887966,0.34588690600857,Abca8a
ENSMUSG00000064039,0.34003083395502337,0.0,0.0,0.33421633969289455,0.3458194463101384,Ccr1l1
ENSMUSG00000105345,0.3400044967299157,0.0,0.0,0.3341898857208164,0.3457932273126007,BC030343
ENSMUSG00000050776,0.339950540971459,0.0,0.0,0.3341356908172782,0.3457395137328363,Olfr1317
ENSMUSG00000104588,0.3399139395521195,0.0,0.0,0.3340989271934094,0.3457030765761967,Gm43666
ENSMUSG00000084789,0.33987402990066784,0.0,0.0,0.33405884069668007,0.3456633460144898,Gm12974
ENSMUSG00000074454,0.3398127417857513,0.0,0.0,0.33399728104646614,0.34560233288217906,Defb33
ENSMUSG00000097575,0.3397698665271034,0.0,0.0,0.3339542158596638,0.34555964996370714,Gm26796
ENSMUSG00000051956,0.3397508738172707,0.0,0.0,0.3339351390239799,0.34554074244829625,Rnf133
ENSMUSG00000095212,0.33971798940429326,0.0,0.0,0.3339021089648419,0.3455080055317768,Olfr473
ENSMUSG00000097849,0.33966083653589,0.0,0.0,0.33384470299846286,0.34545110897760406,Gm26754
ENSMUSG00000085044,0.33964275640933667,0.0,0.0,0.3338265428141595,0.345433109926372,1700109G15Rik
ENSMUSG00000094460,0.3396246004836255,0.0,0.0,0.3338083064994087,0.34541503541159546,Gm21560
ENSMUSG00000030344,0.3395638159161145,0.0,0.0,0.33374725282759643,0.3453545233700276,Akap3
ENSMUSG00000087332,0.3395427557736755,0.0,0.0,0.3337260994594711,0.3453335576389288,Gm12690
ENSMUSG00000085447,0.33950312310400715,0.0,0.0,0.3336862913660939,0.34529410262443894,9530026F06Rik
