,Pharyngeal Mesoderm/Neural Crest_2_corr,Pharyngeal Mesoderm/Neural Crest_2_pval,Pharyngeal Mesoderm/Neural Crest_2_qval,Pharyngeal Mesoderm/Neural Crest_2_ci_low,Pharyngeal Mesoderm/Neural Crest_2_ci_high,gene_annotation
ENSMUSG00000019158,0.20142382911694115,2.308809159287107e-246,4.2302897372251526e-244,0.18994105965850777,0.21285150097790467,Tmem160
ENSMUSG00000030744,0.20079890512149354,8.291858825237842e-245,1.4646166753758238e-242,0.1893132132214511,0.21222965597800805,Rps3
ENSMUSG00000057322,0.200240731666526,2.0102819033173396e-243,3.451499390926386e-241,0.1887524374225528,0.21167422481219908,Rpl38
ENSMUSG00000028609,0.19974688392921924,3.34757998213525e-242,5.479318914758977e-240,0.18825629349073988,0.21118279717586438,Magoh
ENSMUSG00000001056,0.199181113668229,8.317389574111105e-241,1.3006913937807379e-238,0.18768789983246154,0.21061979236639744,Nhp2
ENSMUSG00000068101,0.19899485170193024,2.3898539473192022e-240,3.713651526239307e-238,0.18750077587975933,0.21043443917724253,Cenpm
ENSMUSG00000060126,0.19894643041795668,3.1438127017058857e-240,4.854521349200182e-238,0.1874521306475458,0.21038625400732072,Tpt1
ENSMUSG00000105809,0.19853323326989628,3.2535009490756237e-239,4.8412094122245277e-237,0.18703702475768239,0.20997506944897398,Gm42626
ENSMUSG00000057863,0.19846612070421574,4.7530472159373e-239,7.02992862925859e-237,0.18696960255671244,0.20990828339130943,Rpl36
ENSMUSG00000005779,0.19804248701236415,5.1842513264526164e-238,7.487278739239096e-236,0.18654401685799346,0.20948670824706211,Psmb4
ENSMUSG00000054000,0.19771702891830287,3.237774007970243e-237,4.542504425353452e-235,0.1862170620588701,0.20916282874966236,Tusc1
ENSMUSG00000038274,0.19668711017414123,1.0429856842461086e-234,1.3477570799794979e-232,0.18518242374398863,0.20813788895960636,Fau
ENSMUSG00000020460,0.19607973411704743,3.0942755293242493e-233,3.798532639798448e-231,0.18457227636067955,0.20753343736281088,Rps27a
ENSMUSG00000041453,0.19574323915862912,2.0139945363664447e-232,2.423901659650439e-230,0.18423424986651854,0.20719855883187546,Rpl21
ENSMUSG00000024902,0.19520250849180198,4.0558346074740115e-231,4.7874447732068236e-229,0.18369106380041655,0.2066604200605069,Mrpl11
ENSMUSG00000047324,0.19361031818913269,2.658838941273185e-227,2.8757627174510674e-225,0.18209168435981005,0.20507582137693445,4931429P17Rik
ENSMUSG00000031818,0.19344856061782653,6.464137295011848e-227,6.840840468410814e-225,0.18192919982315894,0.20491483170788577,Cox4i1
ENSMUSG00000078348,0.19246970824336498,1.3729662877003817e-224,1.4045445123174905e-222,0.1809459617449686,0.20394061294536578,Sf3b5
ENSMUSG00000008668,0.19239733094452824,2.0380538088508975e-224,2.0762778885853622e-222,0.18087326107751717,0.20386857735826214,Rps18
ENSMUSG00000035242,0.19236504168291088,2.430680726860306e-224,2.466036082887365e-222,0.18084082759397294,0.20383644050243607,Oaz1
ENSMUSG00000047721,0.19160812582415385,1.4971341294301884e-222,1.43584520100664e-220,0.1800805381055811,0.20308309021532922,Bola2
ENSMUSG00000033938,0.19137508834291356,5.30464057936341e-222,4.990020517414959e-220,0.17984646473217739,0.20285114775874802,Ndufb7
ENSMUSG00000002477,0.18932936333388684,3.281120783539474e-217,2.7971554679674017e-215,0.17779170215241835,0.20081498017701419,Snrpd1
ENSMUSG00000036309,0.18894764131368982,2.534030161538713e-216,2.1233961954299826e-214,0.17740830490419485,0.20043503053794207,Skp1a
ENSMUSG00000047675,0.18894594763666564,2.5570926789333376e-216,2.1354333147337178e-214,0.17740660380209236,0.20043334471716348,Rps8
ENSMUSG00000035754,0.188211275494955,1.2908167998207364e-214,1.0289653918571014e-212,0.17666871736056344,0.19970207399150705,Wdr18
ENSMUSG00000106438,0.1876849059828761,2.1214127087022726e-213,1.648257114685386e-211,0.17614005288135165,0.19917813361634712,Gm42749
ENSMUSG00000034892,0.18759400624846018,3.4371582107618384e-213,2.653745546874989e-211,0.17604875749912943,0.19908765270878162,Rps29
ENSMUSG00000019874,0.18758574341259496,3.591240042964391e-213,2.7640164744470763e-211,0.17604045870850846,0.19907942793479153,Fabp7
ENSMUSG00000039670,0.18731250113426606,1.5293958833730712e-212,1.1625302702345401e-210,0.17576602837307492,0.1988074434058631,Oxld1
ENSMUSG00000015671,0.18680571990659778,2.2334509757629133e-211,1.6667382479310349e-209,0.1752570484120663,0.1983029902328213,Psma2
