,Neural Crest/Mid-HindBrain_corr,Neural Crest/Mid-HindBrain_pval,Neural Crest/Mid-HindBrain_qval,Neural Crest/Mid-HindBrain_ci_low,Neural Crest/Mid-HindBrain_ci_high,gene_annotation
ENSMUSG00000001017,0.6167601414809712,0.0,0.0,0.6093074261197673,0.624103897912346,Chtop
ENSMUSG00000029014,0.6161930770890367,0.0,0.0,0.6087320029808659,0.6235451696216415,Dnajc2
ENSMUSG00000024218,0.614640821512893,0.0,0.0,0.607156906712765,0.6220156944810366,Taf11
ENSMUSG00000025487,0.6133177992792231,0.0,0.0,0.6058144632722378,0.6207120440964952,Psmd13
ENSMUSG00000027714,0.6128728574029602,0.0,0.0,0.6053629995049397,0.6202736079247785,Exosc9
ENSMUSG00000019777,0.6118126548269417,0.0,0.0,0.604287276113354,0.6192288884315901,Hdac2
ENSMUSG00000000902,0.6081139715522044,0.0,0.0,0.600534660826345,0.6155840147304532,Smarcb1
ENSMUSG00000021266,0.6054953164714114,0.0,0.0,0.5978780239203764,0.6130032633985528,Wars
ENSMUSG00000024601,0.6050052600998895,0.0,0.0,0.5973808781991592,0.6125202825554215,Isoc1
ENSMUSG00000040681,0.6047441326219725,0.0,0.0,0.5971159755408149,0.6122629229947435,Hmgn1
ENSMUSG00000001785,0.6039691498894015,0.0,0.0,0.5963297984997125,0.6114991134300044,Pwp1
ENSMUSG00000029430,0.6028095559917731,0.0,0.0,0.5951534821107748,0.6103562115498639,Ran
ENSMUSG00000074807,0.6024283138076728,0.0,0.0,0.5947667492035443,0.6099804503729658,Gm10762
ENSMUSG00000029247,0.601636441053155,0.0,0.0,0.5939634830780761,0.6091999512871495,Paics
ENSMUSG00000058443,0.6013432684136705,0.0,0.0,0.5936660961860942,0.6089109857696031,Rpl10-ps3
