,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000030638,0.40942360302510167,0.0,0.0,0.40130030796532046,0.4174824970393718,Sh3gl3
ENSMUSG00000032782,0.4094152366277013,0.0,0.0,0.40129187537347333,0.41747419762243426,Cntrob
ENSMUSG00000021660,0.4093846608714833,0.0,0.0,0.40126105771537324,0.41744386664094196,Btf3
ENSMUSG00000033676,0.40935578571238307,0.0,0.0,0.4012319541256501,0.4174152226259215,Gabrb3
ENSMUSG00000032232,0.40933845484471054,0.0,0.0,0.4012144861618169,0.41739803048321206,Cgnl1
ENSMUSG00000029145,0.4093346737325224,0.0,0.0,0.4012106751398536,0.4173942796361769,Eif2b4
ENSMUSG00000063765,0.4092867425120911,0.0,0.0,0.40116236479291945,0.41734673204776557,Chadl
ENSMUSG00000029816,0.40926221160084975,0.0,0.0,0.4011376398644919,0.4173223974600196,Gpnmb
ENSMUSG00000028661,0.40925727231558856,0.0,0.0,0.40113266151541055,0.4173174977029864,Epha8
ENSMUSG00000006931,0.40925046775842866,0.0,0.0,0.4011258031431538,0.4173107476007287,P3h4
ENSMUSG00000079604,0.40917616532534573,0.0,0.0,0.4010509131348363,0.41723703973063975,Gm13219
ENSMUSG00000068327,0.4091715638274452,0.0,0.0,0.4010462752523823,0.41723247505012395,Tlx2
ENSMUSG00000059187,0.40912653029493473,0.0,0.0,0.40100088565673003,0.41718780181726883,Fam19a1
ENSMUSG00000026675,0.4090558117947872,0.0,0.0,0.4009296080926158,0.4171176490358041,Hsd17b7
ENSMUSG00000043207,0.40903305369647325,0.0,0.0,0.40090667010144654,0.41709507297240966,Zmpste24
ENSMUSG00000026564,0.40896663640192205,0.0,0.0,0.40083972786536715,0.41702918687216595,Dusp27
ENSMUSG00000006281,0.4089243910526718,0.0,0.0,0.40079714866723953,0.41698727934999685,Tep1
ENSMUSG00000022122,0.4089071323473273,0.0,0.0,0.4007797535830328,0.41697015864898823,Ednrb
ENSMUSG00000039115,0.4088616032862345,0.0,0.0,0.4007338647779075,0.4169249936206464,Itga9
ENSMUSG00000027465,0.40877390246293266,0.0,0.0,0.4006454711088847,0.4168379939069616,Tbc1d20
ENSMUSG00000040666,0.4087518165069092,0.0,0.0,0.400623210695338,0.4168160844901446,Sh3bgr
ENSMUSG00000021824,0.408688664177306,0.0,0.0,0.4005595595768399,0.4167534369030246,Ap3m1
ENSMUSG00000003360,0.40866582181803784,0.0,0.0,0.40053653682367324,0.41673077709153816,Ddx23
ENSMUSG00000024215,0.40864871100342054,0.0,0.0,0.40051929088584387,0.41671380301372785,Spdef
ENSMUSG00000000416,0.40863611457657945,0.0,0.0,0.40050659498935665,0.41670130724449583,Cttnbp2
ENSMUSG00000022330,0.4086258445127152,0.0,0.0,0.40049624382864374,0.4166911192460994,Osr2
ENSMUSG00000024033,0.4085795358428494,0.0,0.0,0.40044956951134225,0.4166451805918697,Rsph1
ENSMUSG00000022443,0.4085075971050789,0.0,0.0,0.40037706283801416,0.41657381657745857,Myh9
ENSMUSG00000002688,0.40837362326874677,0.0,0.0,0.40024203158828703,0.41644091280205225,Prkd1
ENSMUSG00000038700,0.40834129279224507,0.0,0.0,0.40020944599037855,0.41640884050029575,Hoxb5
ENSMUSG00000036686,0.40832687946770463,0.0,0.0,0.40019491893620035,0.4163945422667649,Cc2d1a
ENSMUSG00000006313,0.40830241824210556,0.0,0.0,0.4001702647064469,0.41637027635595963,Upk1a
ENSMUSG00000102428,0.40829180925121755,0.0,0.0,0.4001595720120753,0.4163597520707806,Pcdhga12
ENSMUSG00000058672,0.40828201590902385,0.0,0.0,0.4001497014037197,0.41635003691996647,Tubb2a
ENSMUSG00000020354,0.40817173431214776,0.0,0.0,0.4000385498525452,0.41624063569921377,Sgcd
ENSMUSG00000029616,0.4081245100138978,0.0,0.0,0.3999909530994703,0.41619378832029785,Erp29
ENSMUSG00000063200,0.40807901443525263,0.0,0.0,0.3999450987417858,0.41614865582274657,Nol7
ENSMUSG00000048429,0.4079892467868265,0.0,0.0,0.39985462330332805,0.41605960445557544,1810026J23Rik
ENSMUSG00000027331,0.40793174060337084,0.0,0.0,0.3997966637847764,0.41600255704874944,Knstrn
ENSMUSG00000056648,0.4077953569847969,0.0,0.0,0.39965920528138266,0.4158672612264363,Hoxb8
ENSMUSG00000070284,0.40779172117498397,0.0,0.0,0.39965554082154636,0.4158636544109666,Gmppb
ENSMUSG00000062866,0.4077590839461263,0.0,0.0,0.39962264642438766,0.4158312774415076,Phactr2
ENSMUSG00000000901,0.4077220169210203,0.0,0.0,0.3995852873513725,0.415794505975555,Mmp11
ENSMUSG00000030077,0.4076912948607515,0.0,0.0,0.3995543232551124,0.41576402886196434,Chl1
