,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000069743,0.14037994963317213,1.4410860709851537e-178,2.814621232392878e-178,0.13083811469625303,0.1498957795293887,Zfp820
ENSMUSG00000078706,0.14037248142238737,1.505637731612647e-178,2.940124451499018e-178,0.13083062677036852,0.14988833236155816,Gm53
ENSMUSG00000035295,0.14026396319968362,2.845297196972099e-178,5.553966810408158e-178,0.13072182219658657,0.14978011978556952,Wdr38
ENSMUSG00000035873,0.14015444978320515,5.405574804144245e-178,1.0541292519782067e-177,0.13061202003600197,0.1496709145876881,Pawr
ENSMUSG00000029475,0.14008134790246005,8.293934082596208e-178,1.6167512831571557e-177,0.13053872554443086,0.1495980183183503,Kdm2b
ENSMUSG00000069072,0.13992875187754653,2.0254748664832446e-177,3.942913892317003e-177,0.13038572779147023,0.14944585116219336,Slc7a14
ENSMUSG00000008429,0.13981965272455196,3.8325665660416115e-177,7.4578061218945546e-177,0.1302763416999959,0.14933705835430486,Herpud2
ENSMUSG00000056602,0.13981042236290858,4.044937404835595e-177,7.869528024971975e-177,0.13026708707250853,0.1493278539004946,Fry
ENSMUSG00000051390,0.13977553399628387,4.95937070754833e-177,9.644828291614801e-177,0.13023210700232565,0.14929306344384205,Zbtb22
ENSMUSG00000103144,0.1397058281513562,7.450865963177115e-177,1.4484576133703568e-176,0.13016221800776298,0.14922355314934438,Pcdhga1
ENSMUSG00000047766,0.13970520488990137,7.478026140867281e-177,1.4534550322385388e-176,0.13016159310913855,0.14922293163594194,Lrrc49
ENSMUSG00000036777,0.13967800337625547,8.764900036476729e-177,1.7029143261077768e-176,0.13013432015053672,0.14919580640666155,Anln
ENSMUSG00000031636,0.139410381536745,4.173083900448236e-176,8.104649253152526e-176,0.12986599617049693,0.1489289343264105,Pdlim3
ENSMUSG00000079478,0.1393544720932264,5.779184837518164e-176,1.121518501361957e-175,0.12980994021784478,0.14887318134158503,Sssca1
ENSMUSG00000039294,0.13933792067088951,6.363821532506901e-176,1.2344949626589528e-175,0.1297933454346728,0.148856676225644,BC017643
ENSMUSG00000042873,0.13932262920905772,6.95630895333479e-176,1.3491677566591914e-175,0.1297780139175581,0.14884142754046645,Lhfpl4
ENSMUSG00000049252,0.1391520400763646,1.876598210698108e-175,3.636818237787031e-175,0.12960697824390732,0.14867131531042285,Lrp1b
ENSMUSG00000027490,0.13892070293315456,7.193784681098386e-175,1.3927947107644503e-174,0.1293750364507058,0.148440623998245,E2f1
ENSMUSG00000021025,0.1388114148278735,1.3561263400254635e-174,2.62459132964092e-174,0.1292654630604562,0.14833164063557877,Nfkbia
ENSMUSG00000025209,0.13867449667397608,2.998703739512667e-174,5.79907897797847e-174,0.12912818782526211,0.14819510394252838,Twnk
ENSMUSG00000051403,0.1385701235375322,5.48793407496321e-174,1.0608803547193525e-173,0.1290235427304008,0.14809102135108934,Ppp1r37
ENSMUSG00000039187,0.13849440599409593,8.505344623621286e-174,1.6435448548060458e-173,0.1289476280276678,0.14801551445166994,Fanci
ENSMUSG00000054999,0.1384623124972417,1.0240283644864937e-173,1.9776523068491575e-173,0.1289154509970073,0.14798351020450198,Naaladl1
