,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000025701,0.5698281340435891,0.0,0.0,0.5632274476392062,0.5763561016216299,Alox5
ENSMUSG00000051506,0.5696952488182073,0.0,0.0,0.5630930908761032,0.5762246885908121,Wdfy4
ENSMUSG00000042817,0.5678034931416256,0.0,0.0,0.5611804242221434,0.5743538544781737,Flt3
ENSMUSG00000040061,0.5664983182918122,0.0,0.0,0.5598608635416603,0.573063074106594,Plcb2
ENSMUSG00000041707,0.5660559868892832,0.0,0.0,0.5594136643353089,0.5726256136869708,1810011H11Rik
ENSMUSG00000060470,0.5655265544039851,0.0,0.0,0.5588784105932114,0.5721020064286536,Adgrg3
ENSMUSG00000030742,0.5645709198614819,0.0,0.0,0.557912282607861,0.5711568729501263,Lat
ENSMUSG00000036249,0.5622574507518151,0.0,0.0,0.5555734849445185,0.5688687532626127,Rbm43
ENSMUSG00000093938,0.558929637118504,0.0,0.0,0.5522094228969143,0.5655772240422863,Evi2b
ENSMUSG00000034833,0.5488303246652164,0.0,0.0,0.5420014426954343,0.5555867313816829,Tespa1
ENSMUSG00000031722,0.5480848993841967,0.0,0.0,0.5412480765512184,0.5548492607157135,Hp
ENSMUSG00000028581,0.5475190429869558,0.0,0.0,0.5406761995297278,0.5542894356124058,Laptm5
ENSMUSG00000026069,0.546922202745461,0.0,0.0,0.540073015854288,0.5536989502741587,Il1rl1
ENSMUSG00000024681,0.5434484865192897,0.0,0.0,0.5365625193598414,0.5502620854461528,Ms4a3
ENSMUSG00000026395,0.541474878836759,0.0,0.0,0.5345681209683206,0.5483093122006466,Ptprc
ENSMUSG00000028859,0.5405522081642063,0.0,0.0,0.533635756931796,0.5473963561559698,Csf3r
ENSMUSG00000030468,0.540458918048745,0.0,0.0,0.5335414876679138,0.5473040473679566,Siglecg
ENSMUSG00000061311,0.5364499769139367,0.0,0.0,0.5294906321273192,0.5433371193045576,Rag1
ENSMUSG00000030707,0.5364121313238166,0.0,0.0,0.5294523923649639,0.5432996688647972,Coro1a
ENSMUSG00000036622,0.5364017990789318,0.0,0.0,0.5294419525118202,0.5432894444953611,Atp13a2
ENSMUSG00000037731,0.530322821211764,0.0,0.0,0.5233000287570199,0.5372735809309608,Themis2
ENSMUSG00000030336,0.5288827600605965,0.0,0.0,0.5218451631197141,0.5358483674269723,Cd27
ENSMUSG00000034330,0.5285024477958264,0.0,0.0,0.5214609479050204,0.5354719697184335,Plcg2
ENSMUSG00000038357,0.5269146136829753,0.0,0.0,0.5198568495109464,0.5339004492796733,Camp
ENSMUSG00000050075,0.5269014028294919,0.0,0.0,0.5198435035466611,0.5338873739542672,Gpr171
ENSMUSG00000031897,0.5259472547524211,0.0,0.0,0.5188796062616708,0.5329430054981881,Psmb10
ENSMUSG00000026979,0.5251186988396364,0.0,0.0,0.5180425989840062,0.5321229278006023,Psd4
ENSMUSG00000026480,0.524934791934299,0.0,0.0,0.5178568180450046,0.5319409009441,Ncf2
ENSMUSG00000030745,0.5238145930736537,0.0,0.0,0.5167252186403344,0.530832139701078,Il21r
ENSMUSG00000070034,0.5219082792739665,0.0,0.0,0.51479956074937,0.528945234795594,Sp110
ENSMUSG00000001865,0.5203812123192011,0.0,0.0,0.5132570498081264,0.5274336652898217,Cpa3
ENSMUSG00000038147,0.5115462195294638,0.0,0.0,0.5043336077279766,0.518687457984216,Cd84
ENSMUSG00000002111,0.5075875280474901,0.0,0.0,0.5003357845041128,0.514768063616346,Spi1
ENSMUSG00000058099,0.5059949769129719,0.0,0.0,0.49872757818349644,0.5131912367437812,Nfam1
ENSMUSG00000015947,0.5014421211850998,0.0,0.0,0.4941302427025445,0.5086830662563084,Fcgr1
ENSMUSG00000026656,0.4996053578435154,0.0,0.0,0.49227565060477363,0.5068642179131533,Fcgr2b
ENSMUSG00000062345,0.499586383479436,0.0,0.0,0.4922564924111078,0.5068454282795557,Serpinb2
ENSMUSG00000021298,0.4991035277970879,0.0,0.0,0.49176896106133616,0.5063672712590377,Gpr132
ENSMUSG00000008496,0.4985466758190776,0.0,0.0,0.49120672259272546,0.5058158324536695,Pou2f2
ENSMUSG00000032496,0.493970489867349,0.0,0.0,0.4865865023394103,0.5012839066964352,Ltf
ENSMUSG00000023828,0.4937191862520823,0.0,0.0,0.48633279252103057,0.501035022030026,Slc22a3
ENSMUSG00000060063,0.491490305208356,0.0,0.0,0.4840826247080245,0.498827542346283,Alox5ap
ENSMUSG00000035004,0.4909137098738841,0.0,0.0,0.48350053859116693,0.4982564678891991,Igsf6
ENSMUSG00000042345,0.4887212832523963,0.0,0.0,0.48128729386170005,0.4960849754955836,Ubash3a
ENSMUSG00000064147,0.4882095500809571,0.0,0.0,0.48077071518997117,0.4955781153117527,Rab44
ENSMUSG00000051212,0.4864227519432853,0.0,0.0,0.4789670387049071,0.49380829263353426,Gpr183
ENSMUSG00000058715,0.4846957897288046,0.0,0.0,0.4772238231851177,0.4920976792577356,Fcer1g
ENSMUSG00000037922,0.4844104600434591,0.0,0.0,0.47693581377965855,0.4918150452345055,Bank1
ENSMUSG00000074342,0.4831355905523266,0.0,0.0,0.47564899075246897,0.49055220105506037,I830077J02Rik
