,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000072849,0.5911775296528299,0.0,0.0,0.5848177946196379,0.5974645903299349,Serpina1e
ENSMUSG00000071178,0.5902574999563391,0.0,0.0,0.583887195549253,0.5965551218706693,Serpina1b
ENSMUSG00000072949,0.5870553460486677,0.0,0.0,0.580648385570736,0.5933896001256277,Acot1
ENSMUSG00000035504,0.5858252555883532,0.0,0.0,0.5794042677846907,0.5921735296233857,Reep6
ENSMUSG00000042118,0.5849542759027825,0.0,0.0,0.5785233739838482,0.591312459444226,Bhmt2
ENSMUSG00000022868,0.5836593073122781,0.0,0.0,0.5772136928640605,0.5900321974604946,Ahsg
ENSMUSG00000040564,0.5833777365057291,0.0,0.0,0.5769289274353896,0.5897538201352787,Apoc1
ENSMUSG00000021477,0.5800597635064884,0.0,0.0,0.573573427735253,0.5864733643372129,Ctsl
ENSMUSG00000059481,0.5796959534035712,0.0,0.0,0.5732055161353501,0.5861136551308823,Plg
ENSMUSG00000021953,0.5790807480631601,0.0,0.0,0.5725833810898958,0.5855053786781462,Tdh
ENSMUSG00000027984,0.5723537502431721,0.0,0.0,0.5657810982382813,0.5788536731098497,Hadh
ENSMUSG00000006519,0.5709053483091578,0.0,0.0,0.564316603588558,0.5774213693001522,Cyba
ENSMUSG00000031827,0.5707868936098403,0.0,0.0,0.564196834612521,0.5773042293800041,Cotl1
ENSMUSG00000030538,0.5681267040553235,0.0,0.0,0.5615072028155025,0.5746734957400658,Cib1
ENSMUSG00000055850,0.5680853421779325,0.0,0.0,0.5614653842605736,0.5746325907888375,Rnf181
ENSMUSG00000026958,0.5657384703283064,0.0,0.0,0.559092655926909,0.5723115913328722,Dpp7
